id,name,department,total_reviews_count,average_quality_rating,average_difficulty_rating,classes_taught,class_map
9029,George Parks,Music,71,4.464788732394366,2.422535211267605,"['MUSIC566', 'MARCH1', 'MUS101', '5660001', 'MUS566', 'BAND01', 'BANDSECT', 'BAND8D', 'DMA0405', 'BAND', '566', 'MARCHINGBAND', 'ANY', 'UMMB', 'BAND566569', 'MUSIC566569', 'BAND101', 'MUSIC566BAND', 'MBAND', 'DRUMMAJOR', 'MARCHING', 'MUSIC568', 'DMA', 'MUSIC', 'MATH556', 'MUS', 'MUS567']","{""566"": {""prefix"": ""MUSIC"", ""suffix"": """", ""labels"": [""MUSIC566"", ""MUS566"", ""566"", ""MUSIC566BAND""]}, ""101"": {""prefix"": ""Music"", ""suffix"": """", ""labels"": [""MUS101"", ""BAND101"", ""BAND01""]}, ""568"": {""prefix"": ""MUSIC"", ""suffix"": """", ""labels"": [""MUSIC568""]}, ""556"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH556""]}, ""567"": {""prefix"": ""MUS"", ""suffix"": """", ""labels"": [""MUS567""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""BANDSECT"", ""BAND"", ""MARCHINGBAND"", ""ANY"", ""UMMB"", ""MBAND"", ""DRUMMAJOR"", ""MARCHING"", ""DMA"", ""MUSIC"", ""MUS"", ""MARCH1"", ""BAND8D"", ""BAND566569"", ""BAND566569"", ""BAND566569"", ""MUSIC566569"", ""MUSIC566569"", ""MUSIC566569""]}}"
166033,Bruce Byers,Biology,74,3.932432432432433,3.2972972972972974,"['280', 'BIO280', 'BIO544', 'BIO197', 'ACCT315', 'BIO528', 'FFYS197BIO3', 'BIO497H', 'BIO101497H', 'BIOLOGY101', 'BIO101', '101', 'BIO', 'BIOL101', 'BIOL528']","{""280"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""280"", ""BIO280""]}, ""544"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO544""]}, ""197"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO197""]}, ""315"": {""prefix"": ""ACCT"", ""suffix"": """", ""labels"": [""ACCT315""]}, ""528"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO528"", ""BIOL528""]}, ""497"": {""prefix"": ""BIO"", ""suffix"": ""H"", ""labels"": [""BIO497H"", ""BIO101497H""]}, ""101"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIOLOGY101"", ""BIO101"", ""101"", ""BIOL101"", ""BIO101497H""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""BIO"", ""BIO101497H""]}}"
60146,Michael Sugerman,Anthropology,70,3.5428571428571427,2.642857142857143,"['ANTHR150', 'ANTH150', 'ANTHRO150', 'ANTHRO 150', '72951', '150', '72952', 'ANTHR397F', 'ANTHR597', 'ANTHR397', 'ANTHR105', 'ANTH397', 'ANTHR397G', 'ANTHRO216', 'SEVERALADVISOR', 'ANTHRO102', 'ANTH102', '102', 'MIDEARCH', 'REL251']","{""150"": {""prefix"": ""ANTHRO"", ""suffix"": """", ""labels"": [""ANTHR150"", ""ANTH150"", ""ANTHRO150"", ""ANTHRO 150"", ""150""]}, ""397"": {""prefix"": ""ANTHR"", ""suffix"": """", ""labels"": [""ANTHR397F"", ""ANTHR397"", ""ANTH397"", ""ANTHR397G""]}, ""597"": {""prefix"": ""ANTHR"", ""suffix"": """", ""labels"": [""ANTHR597""]}, ""105"": {""prefix"": ""ANTHR"", ""suffix"": """", ""labels"": [""ANTHR105""]}, ""216"": {""prefix"": ""ANTHRO"", ""suffix"": """", ""labels"": [""ANTHRO216""]}, ""102"": {""prefix"": ""ANTHRO"", ""suffix"": """", ""labels"": [""ANTHRO102"", ""ANTH102"", ""102""]}, ""251"": {""prefix"": ""REL"", ""suffix"": """", ""labels"": [""REL251""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""SEVERALADVISOR"", ""MIDEARCH""]}}"
102355,Connolly Ryan,English,73,4.712328767123288,1.8767123287671232,"['201H', 'HON201H', 'HONORS201H', 'HONORS223', 'HON201', 'HON291A', 'HON191D', 'BDIC1BDIC1', 'IDEAS201H', '291A', 'HONORS291A', 'HONORS291', 'HONOR291A', 'HNRS291A', 'HONOR297A', 'HSEM291H', 'SEM291', 'HONORSEM', 'A291', 'HONRS391G', 'HONOR391G', 'ENGWRT', 'ENG101', 'HONOR291D', 'ENGLISHWRITING', 'ENG112', 'COLLEGEWRITING', 'DEANSBOOK', 'FRESHMANWRITIN', 'ENGLISH', 'ENG']","{""201"": {""prefix"": """", ""suffix"": ""H"", ""labels"": [""201H"", ""HON201H"", ""HONORS201H"", ""HON201"", ""IDEAS201H""]}, ""223"": {""prefix"": ""HONORS"", ""suffix"": """", ""labels"": [""HONORS223""]}, ""291"": {""prefix"": ""HONORS"", ""suffix"": ""A"", ""labels"": [""HON291A"", ""291A"", ""HONORS291A"", ""HONORS291"", ""HONOR291A"", ""HNRS291A"", ""HSEM291H"", ""SEM291"", ""A291"", ""HONOR291D""]}, ""191"": {""prefix"": ""HON"", ""suffix"": ""D"", ""labels"": [""HON191D""]}, ""297"": {""prefix"": ""HONOR"", ""suffix"": ""A"", ""labels"": [""HONOR297A""]}, ""391"": {""prefix"": ""English"", ""suffix"": """", ""labels"": [""HONRS391G"", ""HONOR391G""]}, ""101"": {""prefix"": ""ENG"", ""suffix"": """", ""labels"": [""ENG101""]}, ""112"": {""prefix"": ""ENG"", ""suffix"": """", ""labels"": [""ENG112""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""HONORSEM"", ""ENGWRT"", ""ENGLISHWRITING"", ""COLLEGEWRITING"", ""DEANSBOOK"", ""FRESHMANWRITIN"", ""ENGLISH"", ""ENG"", ""BDIC1BDIC1""]}}"
2297082,Hendrik Van den Berg,Economics,69,2.246376811594203,4.057971014492754,"['ECON104', 'ECON306', 'ECON322', 'ECON322ECON306', 'ECON204', '204H', 'ECON321']","{""104"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON104""]}, ""306"": {""prefix"": ""Economics"", ""suffix"": """", ""labels"": [""ECON306"", ""ECON322ECON306""]}, ""322"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON322"", ""ECON322ECON306""]}, ""204"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON204"", ""204H""]}, ""321"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON321""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""ECON322ECON306""]}}"
1560108,Carey Dimmitt,Education,69,4.130434782608695,3.0434782608695654,"['EDUC301', 'EDUPSYCH305', 'PSYCH305', 'EDU293A', 'EDUC293A', 'PSYCHEDU305', 'EDUC305', '293', '305']","{""301"": {""prefix"": ""EDUC"", ""suffix"": """", ""labels"": [""EDUC301""]}, ""305"": {""prefix"": ""EDUPSYCH"", ""suffix"": """", ""labels"": [""EDUPSYCH305"", ""PSYCH305"", ""PSYCHEDU305"", ""EDUC305"", ""305""]}, ""293"": {""prefix"": ""EDUC"", ""suffix"": ""A"", ""labels"": [""EDU293A"", ""EDUC293A"", ""293""]}}"
88184,Banumathi Subramaniam,Women's Studies,69,3.246376811594203,3.1159420289855078,"['WGSS293D', 'WS187', 'WOST187', 'WGSS397A', 'WOST392B', 'WST201', 'WOST297M', 'WWS187', 'WOST100', 'INTROTOWOST', 'WOMENSSTUDIES', 'WOST201', 'WST187', 'WOST187297J', '187', 'WST181', 'WOST']","{""293"": {""prefix"": ""WGSS"", ""suffix"": ""D"", ""labels"": [""WGSS293D""]}, ""187"": {""prefix"": ""WOST"", ""suffix"": """", ""labels"": [""WS187"", ""WOST187"", ""WWS187"", ""WST187"", ""187"", ""WOST187297J""]}, ""397"": {""prefix"": ""WGSS"", ""suffix"": ""A"", ""labels"": [""WGSS397A""]}, ""392"": {""prefix"": ""WOST"", ""suffix"": ""B"", ""labels"": [""WOST392B""]}, ""201"": {""prefix"": ""WOST"", ""suffix"": """", ""labels"": [""WST201"", ""WOST201""]}, ""297"": {""prefix"": ""Women's Studies"", ""suffix"": """", ""labels"": [""WOST297M"", ""WOST187297J""]}, ""100"": {""prefix"": ""WOST"", ""suffix"": """", ""labels"": [""WOST100""]}, ""181"": {""prefix"": ""WST"", ""suffix"": """", ""labels"": [""WST181""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""INTROTOWOST"", ""WOMENSSTUDIES"", ""WOST"", ""WOST187297J""]}}"
1769321,Jennifer Gordon,Kinesiology,68,3.264705882352941,2.926470588235294,"['KIN224', 'KIN223', 'KIN270', 'KIN270KIN272', 'KIN272', 'KIN271', 'KIN270272', 'KIN270AND271', 'KIN270273', 'ANA272']","{""224"": {""prefix"": ""KIN"", ""suffix"": """", ""labels"": [""KIN224""]}, ""223"": {""prefix"": ""KIN"", ""suffix"": """", ""labels"": [""KIN223""]}, ""270"": {""prefix"": ""KIN"", ""suffix"": """", ""labels"": [""KIN270"", ""KIN270KIN272"", ""KIN270272"", ""KIN270AND271""]}, ""272"": {""prefix"": ""KIN"", ""suffix"": """", ""labels"": [""KIN272"", ""ANA272"", ""KIN270KIN272"", ""KIN270272""]}, ""271"": {""prefix"": ""KIN"", ""suffix"": """", ""labels"": [""KIN271"", ""KIN270AND271""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""KIN270KIN272"", ""KIN270272"", ""KIN270AND271"", ""KIN270273"", ""KIN270273"", ""KIN270273""]}}"
2683809,Yadi Eslami,Electrical Engineering,67,1.2835820895522387,4.567164179104478,"['ECE122', 'ECE124', 'ECE331', 'ECE568']","{""122"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE122""]}, ""124"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE124""]}, ""331"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE331""]}, ""568"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE568""]}}"
82646,Alice Nash,History,67,3.626865671641791,2.925373134328358,"['HIST170', 'HST697A', 'HIST107', 'HIST397PL', 'HISTORY170', 'HIST150', 'HIST388', '170', 'HIST170393A', 'HST170', 'HIST393', 'HIST361']","{""170"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST170"", ""HISTORY170"", ""170"", ""HST170"", ""HIST170393A""]}, ""697"": {""prefix"": ""HST"", ""suffix"": ""A"", ""labels"": [""HST697A""]}, ""107"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST107""]}, ""397"": {""prefix"": ""HIST"", ""suffix"": ""LP"", ""labels"": [""HIST397PL""]}, ""150"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST150""]}, ""388"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST388""]}, ""393"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST393"", ""HIST170393A""]}, ""361"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST361""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""HIST170393A""]}}"
87798,Lisa Saunders,Economics,67,1.507462686567164,3.880597014925373,"['ECON203', 'ECON103H', 'ECON348', 'ECON203H', '144H', 'ECON144H', 'PPA605', 'ECON', 'ECON114H', 'ECON499', 'ECONECON', 'ECON348WOM391', '103H', '203', 'ECON100H']","{""203"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON203"", ""ECON203H"", ""203""]}, ""103"": {""prefix"": ""ECON"", ""suffix"": ""H"", ""labels"": [""ECON103H"", ""103H""]}, ""348"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON348""]}, ""144"": {""prefix"": ""ECON"", ""suffix"": ""H"", ""labels"": [""144H"", ""ECON144H""]}, ""605"": {""prefix"": ""PPA"", ""suffix"": """", ""labels"": [""PPA605""]}, ""114"": {""prefix"": ""ECON"", ""suffix"": ""H"", ""labels"": [""ECON114H""]}, ""499"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON499""]}, ""100"": {""prefix"": ""ECON"", ""suffix"": ""H"", ""labels"": [""ECON100H""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""ECON"", ""ECONECON"", ""ECON348WOM391"", ""ECON348WOM391"", ""ECON348WOM391""]}}"
83260,Barbara Cruikshank,Political Science,66,3.4696969696969697,3.924242424242424,"['POL171H', 'POLISCI171', 'POLI171', '171H', 'POLISCI171H', 'POL171', 'HIST171', 'POLI171H', 'POLISCI37385', 'POLSCI171', 'POLSC171', 'PLSCI374', 'POL373', 'POLSC373', 'POLIS171', 'HIST271', 'POLI271', 'POLSCI374', 'POLSCI373', 'POLITICSOFSEX', 'CONTPOLTHEORY', 'THEORY', '171', 'POLISCI374', 'POLISCI691', 'POLSCI', 'POLSCI375', 'POL297', '374', 'POLSC374', 'POLSCI17']","{""171"": {""prefix"": ""POL"", ""suffix"": """", ""labels"": [""POL171H"", ""POLISCI171"", ""POLI171"", ""171H"", ""POLISCI171H"", ""POL171"", ""HIST171"", ""POLI171H"", ""POLSCI171"", ""POLSC171"", ""POLIS171"", ""171""]}, ""374"": {""prefix"": ""POLSCI"", ""suffix"": """", ""labels"": [""PLSCI374"", ""POLSCI374"", ""POLISCI374"", ""374"", ""POLSC374""]}, ""373"": {""prefix"": ""POLSCI"", ""suffix"": """", ""labels"": [""POL373"", ""POLSC373"", ""POLSCI373""]}, ""271"": {""prefix"": ""Political Science"", ""suffix"": """", ""labels"": [""HIST271"", ""POLI271""]}, ""691"": {""prefix"": ""POLISCI"", ""suffix"": """", ""labels"": [""POLISCI691""]}, ""375"": {""prefix"": ""POLSCI"", ""suffix"": """", ""labels"": [""POLSCI375""]}, ""297"": {""prefix"": ""POL"", ""suffix"": """", ""labels"": [""POL297""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""POLITICSOFSEX"", ""CONTPOLTHEORY"", ""THEORY"", ""POLSCI"", ""POLSCI17""]}}"
1852168,Benita Barnes,Education,65,1.353846153846154,2.923076923076923,"['EDUC115', 'ED115', 'EDU115']","{""115"": {""prefix"": ""EDUC"", ""suffix"": """", ""labels"": [""EDUC115"", ""ED115"", ""EDU115""]}}"
1850169,Katie Beltaire,Animal Science,66,4.909090909090909,2.5,"['ANSCI101', 'BELTIES', 'ANMLSCI103', '101', 'ANSCI101103', '103', 'ANSCI103']","{""101"": {""prefix"": ""ANSCI"", ""suffix"": """", ""labels"": [""ANSCI101"", ""101"", ""ANSCI101103""]}, ""103"": {""prefix"": ""ANSCI"", ""suffix"": """", ""labels"": [""ANMLSCI103"", ""103"", ""ANSCI103"", ""ANSCI101103""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""BELTIES"", ""ANSCI101103""]}}"
334898,Alexandrina Deschamps,Women's Studies,64,3.859375,3.03125,"['HONORS295', 'WOMENSST187', '72191', 'WS187', '187', 'WOST187', 'WGSS187', 'WSTU101', 'WOSTU187', 'WOMST187H', 'WOST187H', 'SEMIN100', 'WS187H', 'WOST201', 'WOMEN187H', 'WSTUD187H', 'WMST187H', 'EOST187H', 'WOST', 'WOMENSST187H', '187HINTRO', 'WS', '187H', 'WOMENSST', 'WOST181', 'WST187H', 'WOST187U', 'WOST108']","{""295"": {""prefix"": ""HONORS"", ""suffix"": """", ""labels"": [""HONORS295""]}, ""187"": {""prefix"": ""WOST"", ""suffix"": """", ""labels"": [""WOMENSST187"", ""WS187"", ""187"", ""WOST187"", ""WGSS187"", ""WOSTU187"", ""WOMST187H"", ""WOST187H"", ""WS187H"", ""WOMEN187H"", ""WSTUD187H"", ""WMST187H"", ""EOST187H"", ""WOMENSST187H"", ""187HINTRO"", ""187H"", ""WST187H"", ""WOST187U""]}, ""101"": {""prefix"": ""WSTU"", ""suffix"": """", ""labels"": [""WSTU101""]}, ""100"": {""prefix"": ""SEMIN"", ""suffix"": """", ""labels"": [""SEMIN100""]}, ""201"": {""prefix"": ""WOST"", ""suffix"": """", ""labels"": [""WOST201""]}, ""181"": {""prefix"": ""WOST"", ""suffix"": """", ""labels"": [""WOST181""]}, ""108"": {""prefix"": ""WOST"", ""suffix"": """", ""labels"": [""WOST108""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""WOST"", ""WS"", ""WOMENSST""]}}"
92468,Daniel Lass,Economics,64,3.125,3.875,"['RESEC312', '212', 'RESECON212', 'ECON312', 'FINOP250', 'RESEC211', 'RES211', 'ACCT211', 'ECONBUSS', 'RESEC201', 'ECON211', 'RESEC3636', 'RESECON211', 'RESECON312', 'RESECON21', 'RECEC702', 'STATISTICS', 'RESEC212', 'RESEC703']","{""312"": {""prefix"": ""RESEC"", ""suffix"": """", ""labels"": [""RESEC312"", ""ECON312"", ""RESECON312""]}, ""212"": {""prefix"": """", ""suffix"": """", ""labels"": [""212"", ""RESECON212"", ""RESEC212""]}, ""250"": {""prefix"": ""FINOP"", ""suffix"": """", ""labels"": [""FINOP250""]}, ""211"": {""prefix"": ""RESEC"", ""suffix"": """", ""labels"": [""RESEC211"", ""RES211"", ""ACCT211"", ""ECON211"", ""RESECON211""]}, ""201"": {""prefix"": ""RESEC"", ""suffix"": """", ""labels"": [""RESEC201""]}, ""702"": {""prefix"": ""RECEC"", ""suffix"": """", ""labels"": [""RECEC702""]}, ""703"": {""prefix"": ""RESEC"", ""suffix"": """", ""labels"": [""RESEC703""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""ECONBUSS"", ""STATISTICS"", ""RESECON21""]}}"
103452,Jennifer Merton,Business,65,3.507692307692308,3.4,"['260', 'MANAGEMENT260', 'MGMT260', 'MAN260', 'MAN391E', 'MGMT362', '391E', 'MANAGMNT260', 'MNGMT260', 'MANAGEMENT362', 'PRELAW', 'MGT260', 'MGMT301', 'MANAG362', 'SOM260', 'MGN260']","{""260"": {""prefix"": ""MGMT"", ""suffix"": """", ""labels"": [""260"", ""MANAGEMENT260"", ""MGMT260"", ""MAN260"", ""MANAGMNT260"", ""MNGMT260"", ""MGT260"", ""SOM260"", ""MGN260""]}, ""391"": {""prefix"": ""MAN"", ""suffix"": ""E"", ""labels"": [""MAN391E"", ""391E""]}, ""362"": {""prefix"": ""MGMT"", ""suffix"": """", ""labels"": [""MGMT362"", ""MANAGEMENT362"", ""MANAG362""]}, ""301"": {""prefix"": ""MGMT"", ""suffix"": """", ""labels"": [""MGMT301""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""PRELAW""]}}"
82568,Siman Wong,Mathematics,63,3.7777777777777777,3.6507936507936503,"['MATH411', 'MATH300', 'MATH471', 'MATH132H', 'MATH233', 'MATH233H', 'MATH235H', 'MATH132', 'M611', 'MATH621', 'MATH131', '131H', 'MATH131H', 'MA233', 'CALC132', 'MATH455', '121H', 'MATH127', 'CAL121', 'PHY172']","{""411"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH411""]}, ""300"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH300""]}, ""471"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH471""]}, ""132"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH132H"", ""MATH132"", ""CALC132""]}, ""233"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH233"", ""MATH233H"", ""MA233""]}, ""235"": {""prefix"": ""MATH"", ""suffix"": ""H"", ""labels"": [""MATH235H""]}, ""611"": {""prefix"": ""M"", ""suffix"": """", ""labels"": [""M611""]}, ""621"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH621""]}, ""131"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH131"", ""131H"", ""MATH131H""]}, ""455"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH455""]}, ""121"": {""prefix"": ""Mathematics"", ""suffix"": """", ""labels"": [""121H"", ""CAL121""]}, ""127"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH127""]}, ""172"": {""prefix"": ""PHY"", ""suffix"": """", ""labels"": [""PHY172""]}}"
93036,Stanley Malinowitz,Economics,63,2.793650793650793,2.380952380952381,"['FECO001', 'HYTGGFD', 'WE', 'ECONOINTE', 'MACRO', 'ECON', '104', 'ECON104', 'ECON105', 'ECON100', '104305', 'ECON1031', '105', 'ECON103A', '383', 'ECON383']","{""001"": {""prefix"": ""FECO"", ""suffix"": """", ""labels"": [""FECO001""]}, ""104"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""104"", ""ECON104""]}, ""105"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON105"", ""105""]}, ""100"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON100""]}, ""103"": {""prefix"": ""ECON"", ""suffix"": ""A"", ""labels"": [""ECON103A""]}, ""383"": {""prefix"": ""Economics"", ""suffix"": """", ""labels"": [""383"", ""ECON383""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""HYTGGFD"", ""WE"", ""ECONOINTE"", ""MACRO"", ""ECON"", ""104305"", ""104305"", ""104305""]}}"
297363,C.N. Le,Sociology,67,3.791044776119403,2.6417910447761197,"['Asian312', '106', 'SOCIOLOGY106', 'SOC326', 'SOC240', 'ASIAN397B', 'INTRO', 'SOC106', '240', 'SOC291', 'SOC361', 'ENGLISH204', 'ENG204']","{""312"": {""prefix"": ""Asian"", ""suffix"": """", ""labels"": [""Asian312""]}, ""106"": {""prefix"": ""SOC"", ""suffix"": """", ""labels"": [""106"", ""SOCIOLOGY106"", ""SOC106""]}, ""326"": {""prefix"": ""SOC"", ""suffix"": """", ""labels"": [""SOC326""]}, ""240"": {""prefix"": ""SOC"", ""suffix"": """", ""labels"": [""SOC240"", ""240""]}, ""397"": {""prefix"": ""ASIAN"", ""suffix"": ""B"", ""labels"": [""ASIAN397B""]}, ""291"": {""prefix"": ""SOC"", ""suffix"": """", ""labels"": [""SOC291""]}, ""361"": {""prefix"": ""SOC"", ""suffix"": """", ""labels"": [""SOC361""]}, ""204"": {""prefix"": ""ENGLISH"", ""suffix"": """", ""labels"": [""ENGLISH204"", ""ENG204""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""INTRO""]}}"
2641367,Eric Sarfo Amponsah,Mathematics,68,2.544117647058824,3.5,"['MATH235', 'MATH545', 'Math104', 'MATH132']","{""235"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH235""]}, ""545"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH545""]}, ""104"": {""prefix"": ""Math"", ""suffix"": """", ""labels"": [""Math104""]}, ""132"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH132""]}}"
83105,Hui Hsieh,Mathematics,63,1.5873015873015872,3.1746031746031744,"['STAT516', 'STATS515', 'MATH515', 'STAT515', 'STAT501', 'STAT705', 'STAT706', 'STATS141', 'STAT140', 'STATS140', '104', 'STAT111']","{""516"": {""prefix"": ""STAT"", ""suffix"": """", ""labels"": [""STAT516""]}, ""515"": {""prefix"": ""STATS"", ""suffix"": """", ""labels"": [""STATS515"", ""MATH515"", ""STAT515""]}, ""501"": {""prefix"": ""STAT"", ""suffix"": """", ""labels"": [""STAT501""]}, ""705"": {""prefix"": ""STAT"", ""suffix"": """", ""labels"": [""STAT705""]}, ""706"": {""prefix"": ""STAT"", ""suffix"": """", ""labels"": [""STAT706""]}, ""141"": {""prefix"": ""STATS"", ""suffix"": """", ""labels"": [""STATS141""]}, ""140"": {""prefix"": ""STAT"", ""suffix"": """", ""labels"": [""STAT140"", ""STATS140""]}, ""104"": {""prefix"": """", ""suffix"": """", ""labels"": [""104""]}, ""111"": {""prefix"": ""STAT"", ""suffix"": """", ""labels"": [""STAT111""]}}"
2194592,Tammy Rahhal,Psychology,66,4.803030303030303,2.015151515151515,['PSYCH100'],"{""100"": {""prefix"": ""PSYCH"", ""suffix"": """", ""labels"": [""PSYCH100""]}}"
2742273,Eric Heinzman,Mathematics,64,4.875,2.15625,"['MAT131', 'MATH100', 'MATH131', 'CALC131', 'Math127', 'math331']","{""131"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MAT131"", ""MATH131"", ""CALC131""]}, ""100"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH100""]}, ""127"": {""prefix"": ""Math"", ""suffix"": """", ""labels"": [""Math127""]}, ""331"": {""prefix"": ""math"", ""suffix"": """", ""labels"": [""math331""]}}"
1175127,Christopher Meacham,Philosophy,64,3.109375,3.109375,"['PHIL164', 'ETHIC100', 'PHIL160', 'PHIL164H', '160']","{""164"": {""prefix"": ""PHIL"", ""suffix"": """", ""labels"": [""PHIL164"", ""PHIL164H""]}, ""100"": {""prefix"": ""ETHIC"", ""suffix"": """", ""labels"": [""ETHIC100""]}, ""160"": {""prefix"": ""PHIL"", ""suffix"": """", ""labels"": [""PHIL160"", ""160""]}}"
1104012,Brion Dulac,Honors,62,4.790322580645161,1.7096774193548387,"['HONORS201', 'HONORS201H', '201H', 'HON201H', 'H201', '391AH', 'IDEAS201', 'HNRS291A', '291A', 'HONORS291', 'HONORS291A', 'H291A', 'HONOR291A', 'HON291A', 'HONOR291G', 'HONOR391G', 'HON291G', 'HON291']","{""201"": {""prefix"": ""HONORS"", ""suffix"": """", ""labels"": [""HONORS201"", ""HONORS201H"", ""201H"", ""HON201H"", ""H201"", ""IDEAS201""]}, ""391"": {""prefix"": ""Honors"", ""suffix"": """", ""labels"": [""391AH"", ""HONOR391G""]}, ""291"": {""prefix"": ""HONOR"", ""suffix"": ""A"", ""labels"": [""HNRS291A"", ""291A"", ""HONORS291"", ""HONORS291A"", ""H291A"", ""HONOR291A"", ""HON291A"", ""HONOR291G"", ""HON291G"", ""HON291""]}}"
82662,Robert Feldman,Psychology,61,4.475409836065574,1.819672131147541,"['FP191H', 'HONORS195', 'PSYCH100', 'PSYCHOLOGY100', 'INTROTOPSYCH', 'PSY100', 'PSYCH', 'PSYCH101', 'PHYSCH100', 'PYSCH100', 'PSYC100', '100', 'PSCH100']","{""191"": {""prefix"": ""FP"", ""suffix"": ""H"", ""labels"": [""FP191H""]}, ""195"": {""prefix"": ""HONORS"", ""suffix"": """", ""labels"": [""HONORS195""]}, ""100"": {""prefix"": ""PSYCH"", ""suffix"": """", ""labels"": [""PSYCH100"", ""PSYCHOLOGY100"", ""PSY100"", ""PHYSCH100"", ""PYSCH100"", ""PSYC100"", ""100"", ""PSCH100""]}, ""101"": {""prefix"": ""PSYCH"", ""suffix"": """", ""labels"": [""PSYCH101""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""INTROTOPSYCH"", ""PSYCH""]}}"
1760698,Ryan Wright,Business,61,4.672131147540983,1.7377049180327868,"['OIM210', '553', 'SOM551', 'MGMT551']","{""210"": {""prefix"": ""OIM"", ""suffix"": """", ""labels"": [""OIM210""]}, ""553"": {""prefix"": """", ""suffix"": """", ""labels"": [""553""]}, ""551"": {""prefix"": ""Business"", ""suffix"": """", ""labels"": [""SOM551"", ""MGMT551""]}}"
1514922,Garrett Cahill,Mathematics,61,4.770491803278689,2.377049180327869,"['MATH331', 'MATH128', 'MATH127', 'MTH095', 'MATH233']","{""331"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH331""]}, ""128"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH128""]}, ""127"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH127""]}, ""095"": {""prefix"": ""MTH"", ""suffix"": """", ""labels"": [""MTH095""]}, ""233"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH233""]}}"
