id,name,department,University,University_ID,reviews_count,file_location,date_range
2849248,Jacob Brown,Spanish & Portuguese,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2855935,Philip Goldfeder,Mathematics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2892098,Zaki Alabdullah,Film,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2915850,Andrea Stiles,Psychology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2921890,Aaron Peterson,Mathematics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2965726,Keisha Waldron,Psychology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
3017215,Ryan Reis,Marketing,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
1986845,Neda Bagheri,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2031140,Christopher  Mone,Management,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2034449,Benjamin Armbruster,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2035350,Jorge Barrera,Information Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2098660,Scott Sowerby,History,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2223112,Michael Gelder,Education,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2272447,Jason Brickner,Biology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
1255532,Ceci Rodgers,Journalism,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2278647,Katherine Litvak,Law,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
961664,Dean Ho,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2441481,Arionne Nettles,Journalism,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2512058,Susan Branco,Psychology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2514094,Faig Garayev,Computer Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2518535,Rachel Mersey,Communication,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2581151,Carla Karijolich,Management,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2597418,Frederick Northrup,Chemistry,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2669521,Mohammed Al-Emadi,Communication,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2716333,David Kopp,Journalism,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2723123,Mel Meyer,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2731154,Anto Mohsin,Humanities,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2739182,sylvie romanowski,Literature,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2786349,Alexander Tchekhovskoy,Physics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2789591,Ermin Wei,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2814041,Bernard Black,Law,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2897973,Ilhem Allagui,Communication,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2991024,Sarah Owsley,Computer Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
3016854,Ezra Getzler,Mathematics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2531800,Qingyi He,Marketing,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
3049988,Jones Parker,Biology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2660052,Lynn Spigel,Communication,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
1921947,Neil Weintraub,Medicine,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
1990373,Eric Weiss,Biology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
